NPPB	Cerebral edema	
TNFRSF1A	Facial edema	
CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
PLAU	Cerebral edema	
SLC25A13	Cerebral edema	
EGLN1	Pulmonary edema	
FGF7	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
AVPR1A	Cerebral edema	
FGF10	Pulmonary edema	
REN	High altitude pulmonary edema	
EDN1	Cerebral edema	
PLAT	Cerebral edema	
ABCC8	Cerebral edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
F2	Cerebral edema	
TEK	Pulmonary edema	
F2R	Cerebral edema	
ALB	Pulmonary edema	
CXCL2	Pulmonary edema	
GFAP	Cerebral edema	
CAV1	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
TNFRSF1A	Periorbital edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
APOE	Cerebral edema	
MYL4	Cerebral edema	
DMD	Cerebral edema	
NRG1	Pulmonary edema	
ALOX5	Pulmonary edema	
TRPV1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
PTGS2	Pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
IL2	Pulmonary edema	
ACE	High altitude pulmonary edema	
MPO	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
ADRA1A	GPRC6A	0.8252219011119977	
HTR2A	GCG	0.8407682499807351	
DRD5	VIPR1	0.8252219011119977	
ADRA1B	P2RY6	0.8354005520686607	
CHRM2	LPAR3	0.8252219011119977	
HRH4	GNAI3	0.8526462282435747	
CALM3	HSP90AA1	0.8572819008118013	
CYP2C19	rs4244285	0.99	
SSTR5	PNOC	0.8407682499807351	
HRH4	FPR2	0.8354005520686607	
DRD4	C3AR1	0.8354005520686607	
HTR5A	HCAR2	0.8354005520686607	
ADORA1	INSL5	0.8407682499807351	
DRD3	MTNR1B	0.8252219011119977	
EGFR	KIT	0.853898073011433	
Loxapine	HTR1E	1	
CHRM2	HEBP1	0.8407682499807351	
HTR1E	CCR9	0.8354005520686607	
EGFR	PTK6	0.865795589821083	
ADORA1	HTR5A	0.8354005520686607	
DRD3	CASR	0.8354005520686607	
HTR1B	TAS2R10	0.8354005520686607	
AGTR1	PROKR1	0.8354005520686607	
DRD3	TAS2R46	0.8354005520686607	
AVPR2	M6PR	0.863443159858049	
EGFR	GFRA4	0.847975029345742	
CHRM2	HTR1B	0.8354005520686607	
PTK6	ARHGAP35	0.8448687443032323	
HTR5A	AGTR2	0.8354005520686607	
ADRA1B	LPAR5	0.8252219011119977	
HTR1E	TAS2R45	0.8354005520686607	
DRD2	CCR5	0.8354005520686607	
Bromocriptine	DRD2	1	
SSTR5	ADRA2C	0.8252219011119977	
HTR2C	GNAQ	0.8595571341704282	
CALM3	PPP3CB	0.8535455451872151	
CHRM2	NPY5R	0.8252219011119977	
CYP2B6	rs3745274	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ZNF232	0.8638247395845513	
CHRM2	GPR18	0.8354005520686607	
ADORA1	RXFP3	0.8354005520686607	
HTR6	CRH	0.8407682499807351	
SSTR1	LPAR5	0.8252219011119977	
CHRM2	ACKR3	0.8354005520686607	
ADORA1	FPR2	0.8354005520686607	
Oxymetholone	SRD5A1	1	
SSTR2	PPY	0.833320481754769	
SSTR2	DRD4	0.8354005520686607	
CHRM2	PPBP	0.8407682499807351	
EGFR	NRG1	0.8697543949905541	
AVPR1B	PTGER1	0.8252219011119977	
PTGS2	rs20417	0.99	
HTR2C	F2RL3	0.8252219011119977	
HTR1B	rs11568817	0.99	
EGFR	RASGEF1A	0.8372883840480309	
HRH2	PTH2	0.8407682499807351	
ADRA2B	APP	0.833320481754769	
HRH1	ADRA1B	0.8354005520686607	
SSTR5	S1PR1	0.8252219011119977	
HTR1D	DRD4	0.8354005520686607	
HTR1A	CXCR6	0.8354005520686607	
ADRB2	MC3R	0.8252219011119977	
HTR5A	TAS2R13	0.8354005520686607	
PPARG	MED21	0.7989062580087279	
HTR2B	TAC1	0.833320481754769	
DRD1	POMC	0.833320481754769	
HTR1E	CXCL11	0.8407682499807351	
AVPR2	AP2A1	0.8669217489920482	
Loxapine	SLC6A2	1	
CHRM4	GALR3	0.8252219011119977	
HTR1D	NPY5R	0.8252219011119977	
EGFR	IL5	0.8435102388865442	
DRD4	S1PR4	0.8252219011119977	
CHRM1	GNRH1	0.8407682499807351	
CYP2D6	CYP2D6*20, CYP2D6*4	0.99	
P2RY12	CXCL11	0.8407682499807351	
SSTR2	OXER1	0.8252219011119977	
EGFR	SPTAN1	0.8435102388865442	
Loxapine	CHRM3	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SCN5A	0.818984274335209	
HTR1B	CXCL9	0.8407682499807351	
HRH1	CCK	0.833320481754769	
AGTR1	UTS2R	0.8354005520686607	
P2RY12	OPRD1	0.8354005520686607	
ADRA2B	POMC	0.833320481754769	
SSTR5	CXCL16	0.8407682499807351	
DRD2	PENK	0.8407682499807351	
DRD1	IAPP	0.8407682499807351	
VEGFA	PAK2	0.8531802811033484	
AGTR1	GNA14	0.8595571341704282	
ADRA1D	XCL1	0.833320481754769	
ADRA1D	P2RY6	0.8354005520686607	
UGT1A7	rs17863778	0.9135172474836407	
ADRA1A	KISS1R	0.8252219011119977	
HTR2A	NMUR1	0.8354005520686607	
HRH1	CASR	0.8354005520686607	
CHRM4	P2RY4	0.8354005520686607	
HTR7	PTGDR	0.8252219011119977	
HTR1B	HCAR3	0.8354005520686607	
P2RY12	TAS2R19	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	BBC3	0.8638247395845513	
HTR2C	CYSLTR2	0.8252219011119977	
CHRM2	CCL5	0.8407682499807351	
HTR1D	TAS2R50	0.8354005520686607	
DRD3	GPR18	0.8354005520686607	
CHRM5	GPR68	0.8354005520686607	
CHRM1	NPFF	0.833320481754769	
AGTR1	CCKAR	0.8252219011119977	
DRD2	CCL25	0.8407682499807351	
ADRA1D	NMUR1	0.8354005520686607	
PTGIR	ADCYAP1R1	0.8354005520686607	
HTR1D	OPRL1	0.8354005520686607	
HTR2B	F2RL1	0.8252219011119977	
SSTR1	CXCR1	0.8354005520686607	
AVPR2	RLN2	0.8459813396079446	
DRD1	CALCB	0.8407682499807351	
CHRM2	CCL16	0.8407682499807351	
HTR2C	F2R	0.8252219011119977	
HRH4	TAS2R10	0.8354005520686607	
CHRM4	PYY	0.833320481754769	
HTR1B	PNOC	0.8407682499807351	
MLNR	BDKRB2	0.8354005520686607	
EGFR	IRS1	0.853898073011433	
P2RY12	GNG2	0.8632667287580127	
ADRB1	GNG2	0.8526462282435747	
HTR2A	GNA11	0.8595571341704282	
HTR1B	GNB1	0.8526462282435747	
Erythromycin	CYP3A4	1	
SSTR2	GNAI2	0.8526462282435747	
CALM3	GRB2	0.8670770245481983	
CYP2B6	rs4803419	0.99	
AVPR1B	QRFP	0.833320481754769	
DRD1	ADM2	0.8407682499807351	
CHRM2	GNAT3	0.8526462282435747	
ADRA1D	F2RL3	0.8252219011119977	
HTR7	RAMP1	0.8421959353175904	
ADRA1D	NPFF	0.833320481754769	
CYP2D6	CYP2D6*1, CYP2D6*15, CYP2D6*4	0.99	
EGFR	SHC2	0.8372883840480309	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.9509900498999999	
CYP2C19	rs28399504	0.99	
ADRB1	GPR32	0.8252219011119977	
Ropinirole	CYP3A4	1	
VEGFA	ROCK2	0.8252219011119977	
ADRB2	GNB1	0.8526462282435747	
CHRM2	GABBR1	0.8252219011119977	
SSTR1	GPR18	0.8354005520686607	
Apomorphine	HTR2B	1	
ADRB2	SYNJ1	0.8613363396709319	
HTR1B	NMS	0.8407682499807351	
DRD2	rs1076560	0.99	
P2RY12	HTR1A	0.8354005520686607	
TGFB1	SMAD7	0.8631205940144057	
ADRA1D	GNRH2	0.8407682499807351	
AVPR2	SLC2A8	0.863443159858049	
HRH4	CHRM4	0.8354005520686607	
SSTR2	CXCL5	0.8407682499807351	
UGT1A9	rs34993780	0.8953382542587163	
HTR1E	MCHR2	0.8354005520686607	
SSTR5	S1PR5	0.8252219011119977	
SSTR2	CCL21	0.8407682499807351	
AGTR1	CHRM1	0.8354005520686607	
DRD2	NPY5R	0.8252219011119977	
AVPR1B	GNAQ	0.8595571341704282	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOC1	0.8638247395845513	
HTR1E	CXCR1	0.8354005520686607	
HTR1A	LPAR3	0.8252219011119977	
HTR1D	CCL5	0.8407682499807351	
CHRM1	GRM1	0.8354005520686607	
SSTR5	HTR1B	0.8354005520686607	
HRH2	HTR4	0.8354005520686607	
UGT1A9	rs35350960	0.8953382542587163	
HTR1E	AGTR2	0.8354005520686607	
UGT1A7	rs17863778	0.8600583546412883	
AVPR2	ADCYAP1	0.8407682499807351	
Epoprostenol	CYP2C9	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CST3	0.8638247395845513	
AVPR1A	LPAR2	0.8252219011119977	
AVPR1A	F2	0.833320481754769	
DRD3	GALR1	0.8252219011119977	
ACE	rs4291	0.99	
EGFR	EREG	0.8693683183476757	
CHRM2	CCL28	0.8407682499807351	
ADORA1	BDKRB2	0.8354005520686607	
SSTR2	GAL	0.833320481754769	
EGFR	ARPC1A	0.8628338709774962	
AVPR1A	HTR2B	0.8354005520686607	
HRH4	GRM8	0.8252219011119977	
ADRA1A	TRH	0.8407682499807351	
ADRB2	AVP	0.8657767124847613	
MLNR	HRH1	0.8354005520686607	
AVPR1B	GNRH2	0.8407682499807351	
Quetiapine	CHRM1	1	
MLNR	GCGR	0.8354005520686607	
Ropinirole	ADRA2A	1	
CHRM2	EPS15	0.8667016654974304	
DRD4	rs1800544	0.99	
AR	HIST4H4	0.8556066374180984	
Cabergoline	HTR2A	1	
VEGFA	rs144854329	0.99	
ADRB2	ADRB1	0.8354005520686607	
DRD2	MCHR1	0.8354005520686607	
ADRA2B	GNB1	0.8626329038096527	
HTR2A	OPN4	0.8354005520686607	
AGTR1	GPR65	0.8354005520686607	
ADRB1	VIPR2	0.8252219011119977	
DRD3	PDYN	0.8407682499807351	
CHRM1	GNAQ	0.8595571341704282	
SSTR2	GPR18	0.8354005520686607	
HRH1	PMCH	0.833320481754769	
DRD5	HTR4	0.8354005520686607	
CHRM3	GPRC6A	0.8252219011119977	
ADRA1A	GCG	0.8407682499807351	
AVPR1B	CASR	0.8354005520686607	
HTR1B	LPAR2	0.8252219011119977	
DRD2	TAS2R60	0.8354005520686607	
ADRA1D	PROK2	0.8407682499807351	
SSTR2	ADRA2C	0.8252219011119977	
AGTR1	F2	0.833320481754769	
AVPR2	SYT9	0.863443159858049	
EGFR	FGF18	0.8643329280224298	
Loxapine	ADRA2A	1	
Pergolide	CYP2D6	1	
HTR2C	GHSR	0.8354005520686607	
CHRM2	CXCL12	0.8407682499807351	
CHRM4	GRM6	0.8252219011119977	
CHRM3	EDN3	0.833320481754769	
HRH4	CCR9	0.8354005520686607	
SSTR2	GRM7	0.8252219011119977	
HTR1E	CCL5	0.8407682499807351	
DRD4	S1PR5	0.8252219011119977	
HTR1D	CHRM4	0.8354005520686607	
HTR2C	AVPR1A	0.8354005520686607	
EGFR	CAMK2B	0.8435102388865442	
DRD4	CCL23	0.8407682499807351	
ADRB2	PTGDR	0.8252219011119977	
EGFR	ADRB2	0.863443159858049	
AVPR2	CALCA	0.8407682499807351	
rs6759892	UGT1A10	0.8687458127689781	
ADRA1D	NPS	0.8407682499807351	
DRD2	OXGR1	0.8354005520686607	
HTR1A	HEBP1	0.8407682499807351	
HTR2A	EDN2	0.833320481754769	
HTR2A	TAC3	0.833320481754769	
CHRM2	GPR17	0.8252219011119977	
AVPR2	GNG2	0.8526462282435747	
EGFR	FGFR4	0.857607030791991	
ADRA1B	OXTR	0.8252219011119977	
CYP3A4	rs4646437	0.99	
rs6759892	UGT1A8	0.9414801494009999	
HTR1D	TAS2R10	0.8354005520686607	
DRD2	CCL5	0.8407682499807351	
HTR2B	AGT	0.8407682499807351	
CHRM4	DRD3	0.8354005520686607	
DRD2	CCR7	0.8354005520686607	
ADORA1	CCR4	0.8354005520686607	
CHRM3	LPAR4	0.8354005520686607	
ADRA1B	GHRL	0.8407682499807351	
ADRB2	RXFP2	0.8354005520686607	
CYP2C9	rs28371685	0.99	
CHRM3	HCRT	0.833320481754769	
ADRA1A	F2R	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*14, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
HTR5A	CXCR4	0.8354005520686607	
HTR5A	INSL5	0.8407682499807351	
Cabergoline	DRD4	1	
HTR2C	F2RL1	0.8252219011119977	
HRH1	GPR132	0.8354005520686607	
rs2070959	UGT1A7	0.92274469442792	
ADORA2A	ADRB3	0.8354005520686607	
CHRM5	LPAR3	0.8252219011119977	
GJA1	TJP1	0.8465071829919111	
HTR1A	GNAI1	0.8526462282435747	
HTR1A	CXCR3	0.8354005520686607	
CHRM2	TAS2R8	0.8354005520686607	
UGT1A7	rs7586110	0.8600583546412883	
ADRA1A	NMUR2	0.8421959353175904	
HTR1E	PENK	0.8407682499807351	
MLNR	F2RL1	0.8252219011119977	
SSTR2	TAS2R45	0.8354005520686607	
AVPR1A	GAST	0.8407682499807351	
SSTR5	CCR10	0.8354005520686607	
PLG	HRG	0.8580491755520756	
TGFB1	UBA52	0.8600593718119575	
SSTR2	C3	0.8407682499807351	
HRH4	PNOC	0.8407682499807351	
HRH4	OXER1	0.8252219011119977	
PTGIR	MC3R	0.8252219011119977	
HRH1	MLNR	0.8354005520686607	
HTR5A	APLNR	0.8354005520686607	
DRD1	CALCA	0.8407682499807351	
DRD4	CXCL1	0.8407682499807351	
HRH4	BDKRB2	0.8354005520686607	
P2RY12	NMU	0.8407682499807351	
HTR5A	CCR3	0.8354005520686607	
EGFR	UBB	0.8665736784466054	
P2RY12	CXCL9	0.8407682499807351	
AVPR2	RLN3	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GJC2	0.8638247395845513	
CHRM1	GRM5	0.8354005520686607	
HTR2B	AVPR1B	0.8354005520686607	
HTR7	PTGIR	0.8354005520686607	
HTR2C	EDNRB	0.8252219011119977	
rs12721627	CYP3A4	0.92274469442792	
EGFR	rs2227983	0.99	
GNAS	rs62205366	0.8463981622192073	
SLCO1B1	rs2900478	0.99	
AVPR2	ARPC3	0.8628338709774962	
EGFR	SPRY1	0.8390083934738375	
SSTR5	MTNR1A	0.8252219011119977	
Quetiapine	DRD1	1	
CHRM2	WNT5A	0.863443159858049	
ADRA1B	TACR1	0.8252219011119977	
DRD3	CXCR3	0.8354005520686607	
ADRB1	TSHR	0.8354005520686607	
HTR5A	TAS2R40	0.8354005520686607	
HTR5A	LPAR1	0.8252219011119977	
CYP2C19	rs3814637	0.99	
HTR1B	TAS2R40	0.8354005520686607	
CYP3A4	rs35599367	0.9509900498999999	
CHRM2	PTGER3	0.8252219011119977	
HTR1B	GALR1	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT13	0.8638247395845513	
PPARG	MED19	0.7989062580087279	
PLG	PLAUR	0.8564332803525301	
ADORA1	GRM7	0.8252219011119977	
CHRM3	NPSR1	0.8354005520686607	
AVPR1A	TRH	0.8407682499807351	
AGTR1	EDN3	0.833320481754769	
ADRA2A	MT-RNR2	0.8407682499807351	
CHRM2	NPY4R	0.8252219011119977	
AVPR2	GCG	0.849809014912932	
SSTR5	PMCH	0.8407682499807351	
HRH2	CRHR1	0.8354005520686607	
BCHE	rs1803274	0.99	
ADRB2	ADRB2	0.8660747677153173	
UGT1A6	UGT1A6*1a, UGT1A6*2a, UGT1A6*3a, UGT1A6*4a, UGT1A6*8	0.8775210229989678	
CYP3A4	rs4986910	0.8775210229989678	
DRD4	TAS2R8	0.8354005520686607	
SLC6A4	SLC6A4 HTTLPR long form (L allele), SLC6A4 HTTLPR short form (S allele)	0.99	
ALOX5	ALOX5AP	0.8232313434983722	
DRD2	OPRD1	0.8354005520686607	
ADORA1	TAS2R41	0.8354005520686607	
HTR6	SCT	0.8407682499807351	
HRH1	TACR3	0.8252219011119977	
CHRM1	GNB1	0.8526462282435747	
rs6759892	UGT1A10	0.9801	
HTR5A	TAS2R30	0.8354005520686607	
ADRA1B	HCRTR2	0.8252219011119977	
ADORA2A	LHB	0.8407682499807351	
UGT1A6	rs6759892	0.8775210229989678	
HTR5A	TAS2R41	0.8354005520686607	
HTR1E	TAS2R5	0.8354005520686607	
CHRM2	AGT	0.8407682499807351	
ADRB2	EPS15L1	0.863443159858049	
SSTR1	CXCL11	0.8407682499807351	
AVPR1A	EDN3	0.833320481754769	
DRD2	P2RY13	0.8354005520686607	
HRH4	CXCL6	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	rogid:xz86zyvibNFDhT+J8v28Znx5/2M9913	0.8638247395845513	
DRD5	ADM	0.8407682499807351	
ADRA1D	NMS	0.8407682499807351	
ADRB1	GPR176	0.8252219011119977	
INSR	IRS1	0.8549476386052599	
ADRB2	SYNJ2	0.8613363396709319	
CHRM1	PROK2	0.8407682499807351	
AVPR2	FNBP1	0.863443159858049	
DRD4	CXCL13	0.8407682499807351	
HRH2	GLP2R	0.8354005520686607	
HTR1A	CASR	0.8354005520686607	
SSTR5	CCL28	0.8407682499807351	
Eprosartan	CYP2C9	1	
ADORA1	HTR1F	0.8354005520686607	
rs1800497	ANKK1	0.9801	
HTR1E	NMUR2	0.8421959353175904	
ADRA1D	EDNRB	0.8252219011119977	
Lisinopril	ACE	1	
AGTR1	CYSLTR2	0.8252219011119977	
ABCC2	ABCC2 H12, ABCC2 H2	0.99	
HTR5A	CCR6	0.8354005520686607	
SSTR2	HRH4	0.8354005520686607	
HTR7	GPR84	0.8252219011119977	
ADRB1	ADCYAP1	0.8407682499807351	
SSTR2	TAS2R7	0.8354005520686607	
CHRM2	LPAR5	0.8252219011119977	
HTR2A	GNRHR	0.8354005520686607	
HTR5A	NPY5R	0.8252219011119977	
HRH4	NPY1R	0.8252219011119977	
HTR5A	NPBWR2	0.8354005520686607	
CHRM3	OXTR	0.8252219011119977	
AGTR1	HCRT	0.833320481754769	
CYP2C9	rs71486745	0.99	
SSTR1	HTR5A	0.8354005520686607	
DRD2	CCR2	0.8354005520686607	
HTR1B	C3	0.8407682499807351	
EGFR	DNAJC6	0.851137711762708	
CHRM1	PTAFR	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*3, CYP2D6*4	0.99	
HTR1E	CASR	0.8354005520686607	
SSTR5	TAS2R5	0.8354005520686607	
ADORA1	CCR7	0.8354005520686607	
HTR1D	NPW	0.8407682499807351	
ADORA1	HTR1E	0.8354005520686607	
HTR1B	HEBP1	0.8407682499807351	
HTR1B	TAS2R9	0.8354005520686607	
MLNR	CYSLTR2	0.8252219011119977	
SSTR5	RLN3	0.8459813396079446	
HTR1B	FPR1	0.8354005520686607	
EGFR	SYT1	0.8628338709774962	
AR	PKN1	0.8584669291223378	
Quetiapine	DRD5	1	
DRD2	HCAR3	0.8354005520686607	
SLC22A5	rs2631367	0.99	
ADRB1	GPBAR1	0.8354005520686607	
CHRM5	GPR132	0.8354005520686607	
AVPR1B	EDNRA	0.8252219011119977	
Erythromycin	ALB	1	
TNF	MADD	0.8197146809151086	
DRD3	CXCR2	0.8354005520686607	
DRD2	CXCR3	0.8354005520686607	
CYP2C9	CYP2C9*1, CYP2C9*2, CYP2C9*3	0.99	
HTR1A	NMS	0.8407682499807351	
HTR6	RXFP1	0.8354005520686607	
HTR6	ADM2	0.8407682499807351	
ADRA2B	MT-RNR2	0.8407682499807351	
DRD4	SSTR4	0.8354005520686607	
ADRA2B	CXCL6	0.8407682499807351	
ADRA1B	F2	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	NCOA3	0.8638247395845513	
Phendimetrazine	ADRA1A	1	
HTR2B	LPAR3	0.8252219011119977	
HRH4	TAS2R50	0.8354005520686607	
DRD1	MC3R	0.8252219011119977	
SSTR5	GALR2	0.8252219011119977	
DRD4	TAS2R46	0.8354005520686607	
HRH1	LPAR4	0.8354005520686607	
HTR2C	FFAR1	0.8354005520686607	
Irbesartan	CYP2C9	1	
ADRA2A	ANXA1	0.8407682499807351	
HTR1A	CXCL9	0.8407682499807351	
DRD2	INSL5	0.8407682499807351	
EGFR	GDNF	0.847975029345742	
DRD4	ACKR3	0.8354005520686607	
FMO3	rs1736557	0.99	
ADRA1B	NTSR2	0.8252219011119977	
PTK6	ERBB4	0.8633557898536034	
DRD2	TAS2R9	0.8354005520686607	
ADRA1B	NMUR2	0.8421959353175904	
ADRA1B	GNA11	0.8595571341704282	
ADORA2A	GPR20	0.8252219011119977	
CHRM3	F2RL1	0.8252219011119977	
CYP3A4	rs4987161	0.9509900498999999	
EGFR	CLTCL1	0.8654065929327814	
PTGIR	SCTR	0.8354005520686607	
SSTR5	GRM7	0.8252219011119977	
DRD2	CXCL9	0.8407682499807351	
DRD1	SCT	0.8407682499807351	
SSTR2	CNR2	0.8354005520686607	
HRH4	FPR3	0.8354005520686607	
ADORA1	CCL23	0.8407682499807351	
UGT1A9	rs6759892	0.9135172474836407	
TNF	TRAF3	0.8228150578411493	
DRD2	TAS2R30	0.8354005520686607	
CHRM3	GPR65	0.8354005520686607	
SSTR5	GAL	0.833320481754769	
EGFR	KL	0.857607030791991	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PF4V1	0.818984274335209	
HRH4	TAS2R60	0.8354005520686607	
CHRM4	TAS2R40	0.8354005520686607	
HTR5A	SST	0.8407682499807351	
HRH2	GCGR	0.8354005520686607	
HTR7	INSL3	0.8407682499807351	
CHRM2	NPY	0.833320481754769	
DRD2	CCL20	0.8407682499807351	
DRD3	CCR2	0.8354005520686607	
SSTR2	TAS2R20	0.8354005520686607	
P2RY12	HTR5A	0.8354005520686607	
AVPR1B	F2RL1	0.8252219011119977	
ADORA1	CXCL6	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	IGDCC4	0.818984274335209	
SSTR1	RXFP4	0.8354005520686607	
DRD3	TAS2R8	0.8354005520686607	
MLNR	EDN3	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SORBS3	0.8638247395845513	
CHRM2	SCARB2	0.863443159858049	
ADORA1	GAL	0.833320481754769	
CHRM2	BDKRB2	0.8354005520686607	
ADRA1A	LPAR3	0.8252219011119977	
HTR1A	BDKRB2	0.8354005520686607	
ADRA1B	NMUR1	0.8354005520686607	
CHRM2	CCR8	0.8354005520686607	
HRH4	TAS2R40	0.8354005520686607	
DRD4	HTR1A	0.8354005520686607	
HTR1E	LPAR2	0.8252219011119977	
DRD3	S1PR2	0.8252219011119977	
Apomorphine	ADRA2A	1	
AGTR1	BDKRB1	0.8421959353175904	
Loxapine	CHRM5	1	
Loxapine	ADRA1A	1	
MLNR	GNRH1	0.8407682499807351	
HRH4	P2RY4	0.8354005520686607	
DRD5	ADCYAP1	0.8407682499807351	
ADRB2	SYT2	0.863443159858049	
DRD2	TAS2R38	0.8354005520686607	
UGT1A10	rs6759892	0.9509900498999999	
ADRB1	GPR27	0.8252219011119977	
UGT1A9	rs17868320	0.8953382542587163	
P2RY12	CCR4	0.8354005520686607	
CYP3A	rs12721627	0.8953382542587163	
HRH4	RXFP3	0.8354005520686607	
HTR2B	TACR3	0.8252219011119977	
CHRM5	CCL23	0.833320481754769	
AVPR2	GPR45	0.8252219011119977	
SSTR1	TAS2R16	0.8354005520686607	
HRH1	BDKRB2	0.8354005520686607	
ADORA1	AGT	0.8407682499807351	
HTR1A	P2RY14	0.8354005520686607	
SSTR2	GABBR1	0.8252219011119977	
HRH4	GPR55	0.8354005520686607	
UGT1A7	rs7586110	0.9135172474836407	
SSTR1	CCL20	0.8407682499807351	
DRD3	TAS2R38	0.8354005520686607	
DRD3	TAS2R39	0.8354005520686607	
DRD4	P2RY12	0.8354005520686607	
CHRM5	EDN3	0.833320481754769	
SSTR2	OXGR1	0.8354005520686607	
HTR2C	TRHR	0.8354005520686607	
CYP2C19	CYP2C19*1, CYP2C19*10, CYP2C19*11, CYP2C19*13, CYP2C19*14, CYP2C19*15, CYP2C19*16, CYP2C19*18, CYP2C19*19, CYP2C19*26, CYP2C19*9	0.99	
HTR7	RAMP2	0.8421959353175904	
VEGFA	ROCK1	0.8252219011119977	
ADRA1A	GNA14	0.8595571341704282	
P2RY12	CNR2	0.8354005520686607	
CHRM4	NMU	0.8407682499807351	
PTK6	EGFR	0.865795589821083	
AVPR1B	SAA1	0.833320481754769	
HRH4	BDKRB1	0.8354005520686607	
ADRA1A	KNG1	0.8407682499807351	
TGFB1	SMAD3	0.8619071745007014	
HTR1D	CORT	0.8407682499807351	
HRH1	CYSLTR2	0.8252219011119977	
HTR5A	PENK	0.8407682499807351	
Pergolide	ADRA2B	1	
ABCB1	rs3789243	0.99	
EGFR	NEFL	0.8435102388865442	
P2RY12	TAS2R20	0.8354005520686607	
ADRA1D	CCL23	0.833320481754769	
Pramipexole	ADRA2B	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SACS	0.818984274335209	
ADRA1A	HTR2B	0.8354005520686607	
SSTR5	GPR55	0.8354005520686607	
ADRB1	PTGER4	0.8252219011119977	
HTR1D	RLN3	0.8459813396079446	
TEK	ANGPT1	0.8619541249075027	
HTR1A	GPER1	0.8354005520686607	
HTR1E	DRD4	0.8354005520686607	
UGT1A9	rs3806598	0.8953382542587163	
Cabergoline	HTR2C	1	
NDUFC2	MT-ND4	0.8370620429147057	
Vandetanib	CYP3A4	1	
CHRM2	TAS2R14	0.8354005520686607	
CHRM3	HTR2B	0.8354005520686607	
ADRA1A	LTB4R	0.8252219011119977	
SSTR2	GALR2	0.8252219011119977	
HRH2	GPBAR1	0.8354005520686607	
HTR5A	HCAR3	0.8354005520686607	
MLNR	GNA14	0.8595571341704282	
HTR2B	XCR1	0.8252219011119977	
HTR2C	GNRHR2	0.8354005520686607	
HTR5A	S1PR3	0.8252219011119977	
CHRM3	EDNRA	0.8252219011119977	
P2RY12	C5	0.8407682499807351	
ABCC2	rs113646094	0.99	
EGFR	AKAP9	0.8435102388865442	
Carvedilol	ADRA1B	1	
HTR2C	TAC1	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DCD	0.8638247395845513	
AR	PIK3R3	0.854535517875	
DRD2	LPAR2	0.8252219011119977	
DRD3	CCR5	0.8354005520686607	
HTR5A	CXCL5	0.8407682499807351	
CYP2E1	rs2031920	0.99	
SSTR1	BDKRB2	0.8354005520686607	
DRD1	GNB1	0.8526462282435747	
DRD3	SST	0.8407682499807351	
HRH4	RLN3	0.8459813396079446	
HTR1D	CCL19	0.8407682499807351	
HTR1E	GPR18	0.8354005520686607	
GALR1	rs2717162	0.8169696821008777	
CYP2B6	rs2279345	0.99	
ADRA1A	AGT	0.8407682499807351	
ADRA1A	TBXA2R	0.852724204446584	
ADORA1	TAS2R1	0.8354005520686607	
HTR1D	CXCL6	0.8459813396079446	
AVPR1A	KISS1R	0.8252219011119977	
HTR1B	PDYN	0.8407682499807351	
Treprostinil	CYP2C9	1	
MLNR	EDN1	0.833320481754769	
Quetiapine	ADRA2B	1	
CHRM1	LPAR2	0.8252219011119977	
SSTR5	MCHR1	0.8354005520686607	
CHRM2	GABBR2	0.8252219011119977	
